name,price,description,characteristics
Грунт-эмаль аэрозольная Kudo для пластика RAL 9006 Серебристая 0.52 л,"['180', '₽', '/шт']","Грунт-эмаль аэрозольная Kudo для пластика RAL 8017 серебристая. Образует прочное покрытие, которое не трескается даже в условиях низких температур. Хорошая адгезия, укрывистость, устойчивость к атмосферным воздействиям. Сохраняет свою эластичность после высыхания. Не требует предварительного грунтования. В составе содержатся компоненты, повышающие устойчивость лакокрасочного покрытия к механическим воздействиям и истиранию. Особенности применения Для наружных и внутренних работ. Предназначена для декоративной окраски поверхностей из большинства пластмасс (пластиковые детали интерьера, мебель, садовый инвентарь и т. д.), за исключением полиэтилена и полиуретана. Технология нанесения Чтобы при работе аэрозоль не попал на прилегающие поверхности, их нужно защитить. Для достижения наилучших результатов грунт-эмаль наносится при температуре окружающей среды не ниже +10°С. Перед использованием баллон нужно активно встряхнуть в течение 1 — 2 минут. Перед обработкой пластиковая поверхность подготавливается. Она должна быть чистой, сухой. При необходимости делается обезжиривание. Для подготовки поверхности рекомендуется использовать удалитель силикона KUDO. Наносится грунт-эмаль с расстояния в 25 — 30 см равномерным слоем. При температуре +20°С на его высыхание уйдет около 20 минут. По окончании работы во избежание засорения головки распылителя перевернуть баллон вверх дном и распылять до тех пор, пока не перестанет поступать состав. Техника безопасности Хранение продукции осуществляется в месте, защищенном от внешних воздействий, удаленном от источников огня и тепла, недоступном для детей. Грунтование выполнять с использованием средств индивидуальной защиты. Рядом с местом распыления не должно быть огня в любых его проявлениях. Пары продукта не вдыхать, избегать контакта с открытыми участками кожи, попаданий в глаза. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Способ нанесения': 'через форсунку баллона', 'Тип поверхности': 'пластик / ПВХ', 'Колеровка': 'готовый цвет', 'Состав,': 'полиолефиновые смолы', 'Бренд': 'Kudo', 'Страна производителя': 'РОССИЯ', 'Цвет': 'серебристый', 'Артикул': 'KU-6012', 'Время полного высыхания (ч)': '2', 'Время высыхания на отлип, (ч)': '20 минут', 'Расход (1 слой), (г/кв.м)': 'примерно 2 м.кв/баллон', 'Температура применения, (град. C)': 'не ниже +10', 'Рекомендованное количество слоев покрытия': '1-2'}"
Грунт-эмаль яхтная EXPRESSO RAL5010 темно-синяя 1.9 кг,"['1 480', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Цвет - темно-синий. Вес упаковки — 1.9 кг. Однокомпонентная полиорганосиликатная композиция для окраски. Образует матовое покрытие, обладающее высокой прочностью, влагостойкостью, атмосферостойкостью, выдерживающее неоднократную очистку с применением моющих средств. Особенности применения Эмаль предназначена для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей (алюминий, цветной и черные металлы), пластика, древесины и минеральных оснований, эксплуатируемых в агрессивной промышленной среде. Можно работать при отрицательных температурах до -20°С. Технология нанесения Предварительная подготовка поверхности под покраску обязательна. С нее удаляются механические загрязнения, водорастворимые соли, жирные и масляные пятна, следы ржавчины. Снимается старое лакокрасочное покрытие, имеющее слабое сцепление с поверхностью. После этого необходимо провести обезжиривание с помощью ксилола. Эмаль перед использованием тщательно размешать. При необходимости ее можно разбавить ксилолом, но не более чем на 5% от общей массы состава. Инструменты для работы: кисть, валик. Актуален метод пневматического распыления. Покрытие создается толщиной в 2 — 3 слоя. В среднем расход на 1 м2 поверхности составляет 300 — 350 грамм. При условии, что толщина покрытия составляет 100 мкм. Межслойная сушка обязательна. Ее длительность — 2 часа. Окончательная сушка требует 4 часа. Полная полимеризация покрытия происходит в течение 72 часов при постоянной температуре не менее 20°С. В это время допускается спуск в водную среду. Техника безопасности Хранение продукции осуществляется в сухом месте, защищенном от внешних воздействий, удаленном от источников огня, недоступном для детей. Окрашивание производится только с применением средств индивидуальной защиты. Во время работ беречь глаза от попадания состава, избегать контакта с открытыми участками кожи. Эмаль внутрь не принимать, пары не вдыхать. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'темно-синий', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '1.9'}"
Грунт-эмаль аэрозольная Kudo для пластика RAL 5005 Синяя 0.52 л,"['260', '₽', '/шт']","Грунт-эмаль аэрозольная Kudo для пластика RAL 8017 синяя. Образует прочное покрытие, которое не трескается даже в условиях низких температур. Хорошая адгезия, укрывистость, устойчивость к атмосферным воздействиям. Сохраняет свою эластичность после высыхания. Не требует предварительного грунтования. В составе содержатся компоненты, повышающие устойчивость лакокрасочного покрытия к механическим воздействиям и истиранию. Особенности применения Для наружных и внутренних работ. Предназначена для декоративной окраски поверхностей из большинства пластмасс (пластиковые детали интерьера, мебель, садовый инвентарь и т. д.), за исключением полиэтилена и полиуретана. Технология нанесения Чтобы при работе аэрозоль не попал на прилегающие поверхности, их нужно защитить. Для достижения наилучших результатов грунт-эмаль наносится при температуре окружающей среды не ниже +10°С. Перед использованием баллон нужно активно встряхнуть в течение 1 — 2 минут. Перед обработкой пластиковая поверхность подготавливается. Она должна быть чистой, сухой. При необходимости делается обезжиривание. Для подготовки поверхности рекомендуется использовать удалитель силикона KUDO. Наносится грунт-эмаль с расстояния в 25 — 30 см равномерным слоем. При температуре +20°С на его высыхание уйдет около 20 минут. По окончании работы во избежание засорения головки распылителя перевернуть баллон вверх дном и распылять до тех пор, пока не перестанет поступать состав. Техника безопасности Хранение продукции осуществляется в месте, защищенном от внешних воздействий, удаленном от источников огня и тепла, недоступном для детей. Грунтование выполнять с использованием средств индивидуальной защиты. Рядом с местом распыления не должно быть огня в любых его проявлениях. Пары продукта не вдыхать, избегать контакта с открытыми участками кожи, попаданий в глаза. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Способ нанесения': 'через форсунку баллона', 'Тип поверхности': 'пластик / ПВХ', 'Колеровка': 'готовый цвет', 'Состав,': 'полиолефиновые смолы', 'Бренд': 'Kudo', 'Страна производителя': 'РОССИЯ', 'Цвет': 'синий', 'Артикул': 'KU-6009', 'Время полного высыхания (ч)': '2', 'Время высыхания на отлип, (ч)': '20 минут', 'Расход (1 слой), (г/кв.м)': 'примерно 2 м.кв/баллон', 'Температура применения, (град. C)': 'не ниже +10', 'Рекомендованное количество слоев покрытия': '1-2'}"
Грунт-эмаль яхтная EXPRESSO RAL9016 белая 1.9 кг,"['1 480', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Цвет - белый. Вес упаковки — 1.9 кг. Однокомпонентная полиорганосиликатная композиция для окраски. Образует матовое покрытие, обладающее высокой прочностью, влагостойкостью, атмосферостойкостью, выдерживающее неоднократную очистку с применением моющих средств. Особенности применения Эмаль предназначена для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей (алюминий, цветной и черные металлы), пластика, древесины и минеральных оснований, эксплуатируемых в агрессивной промышленной среде. Можно работать при отрицательных температурах до -20°С. Технология нанесения Предварительная подготовка поверхности под покраску обязательна. С нее удаляются механические загрязнения, водорастворимые соли, жирные и масляные пятна, следы ржавчины. Снимается старое лакокрасочное покрытие, имеющее слабое сцепление с поверхностью. После этого необходимо провести обезжиривание с помощью ксилола. Эмаль перед использованием тщательно размешать. При необходимости ее можно разбавить ксилолом, но не более чем на 5% от общей массы состава. Инструменты для работы: кисть, валик. Актуален метод пневматического распыления. Покрытие создается толщиной в 2 — 3 слоя. В среднем расход на 1 м2 поверхности составляет 300 — 350 грамм. При условии, что толщина покрытия составляет 100 мкм. Межслойная сушка обязательна. Ее длительность — 2 часа. Окончательная сушка требует 4 часа. Полная полимеризация покрытия происходит в течение 72 часов при постоянной температуре не менее 20°С. В это время допускается спуск в водную среду. Техника безопасности Хранение продукции осуществляется в сухом месте, защищенном от внешних воздействий, удаленном от источников огня, недоступном для детей. Окрашивание производится только с применением средств индивидуальной защиты. Во время работ беречь глаза от попадания состава, избегать контакта с открытыми участками кожи. Эмаль внутрь не принимать, пары не вдыхать. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '1.9'}"
Грунт-эмаль яхтная EXPRESSO RAL7040 серая 1.9 кг,"['1 480', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Цвет - серый. Вес упаковки — 1.9 кг. Однокомпонентная полиорганосиликатная композиция для окраски. Образует матовое покрытие, обладающее высокой прочностью, влагостойкостью, атмосферостойкостью, выдерживающее неоднократную очистку с применением моющих средств. Особенности применения Эмаль предназначена для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей (алюминий, цветной и черные металлы), пластика, древесины и минеральных оснований, эксплуатируемых в агрессивной промышленной среде. Можно работать при отрицательных температурах до -20°С. Технология нанесения Предварительная подготовка поверхности под покраску обязательна. С нее удаляются механические загрязнения, водорастворимые соли, жирные и масляные пятна, следы ржавчины. Снимается старое лакокрасочное покрытие, имеющее слабое сцепление с поверхностью. После этого необходимо провести обезжиривание с помощью ксилола. Эмаль перед использованием тщательно размешать. При необходимости ее можно разбавить ксилолом, но не более чем на 5% от общей массы состава. Инструменты для работы: кисть, валик. Актуален метод пневматического распыления. Покрытие создается толщиной в 2 — 3 слоя. В среднем расход на 1 м2 поверхности составляет 300 — 350 грамм. При условии, что толщина покрытия составляет 100 мкм. Межслойная сушка обязательна. Ее длительность — 2 часа. Окончательная сушка требует 4 часа. Полная полимеризация покрытия происходит в течение 72 часов при постоянной температуре не менее 20°С. В это время допускается спуск в водную среду. Техника безопасности Хранение продукции осуществляется в сухом месте, защищенном от внешних воздействий, удаленном от источников огня, недоступном для детей. Окрашивание производится только с применением средств индивидуальной защиты. Во время работ беречь глаза от попадания состава, избегать контакта с открытыми участками кожи. Эмаль внутрь не принимать, пары не вдыхать. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'серый', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '1.9'}"
Грунт-эмаль EXPRESSO яхтная до -20С желтая (0.9кг),"['790', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Преимущества: Долговечная: срок безремонтной эксплуатации судов более 10 лет. Нанесения пр отрицательных температурах: возможно нанесение при температуре от -20?С до +35?С. Широкий спектр окрашиваемых материалов: алюминий, цветные и черные металлы, а также пластик, древесина, минеральные поверхности. Область применения: Для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей, пластика, древесины, минеральных поверхностей. Образует матовое покрытие. Высокая прочность, влагостойкость, атмосферостойкость.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для надводного борта\xa0/\xa0для защиты металла в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20 до +35', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '0.9'}"
Грунт-эмаль яхтная Лаковар до -20С RAL9006 серый серебристый (0.9кг),"['790', '₽', '/шт']","Грунт-эмаль яхтная Лаковар до -20С RAL9006 серый серебристый (0.9кг) - однокомпонентная полиорганосиликатная композиция для окраски ниже ватерлинии Особенности: нанесение при отрицательных температурах до -20 ° С для антикоррозионной защиты металлических поверхностей эксплуатируемых в агрессивной среде образует матовое покрытие с высокой прочностью, влагостойкостью, атмосферостойкостью окраска по алюминию, цветному и чёрному металлу, пластику, древесине, минеральным поверхностям","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'серый серебристый', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '0.9'}"
Грунт-эмаль яхтная EXPRESSO RAL9005 черная 0.9 кг,"['790', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Цвет - черный. Вес упаковки — 0.9 кг. Однокомпонентная полиорганосиликатная композиция для окраски. Образует матовое покрытие, обладающее высокой прочностью, влагостойкостью, атмосферостойкостью, выдерживающее неоднократную очистку с применением моющих средств. Особенности применения Эмаль предназначена для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей (алюминий, цветной и черные металлы), пластика, древесины и минеральных оснований, эксплуатируемых в агрессивной промышленной среде. Можно работать при отрицательных температурах до -20°С. Технология нанесения Предварительная подготовка поверхности под покраску обязательна. С нее удаляются механические загрязнения, водорастворимые соли, жирные и масляные пятна, следы ржавчины. Снимается старое лакокрасочное покрытие, имеющее слабое сцепление с поверхностью. После этого необходимо провести обезжиривание с помощью ксилола. Эмаль перед использованием тщательно размешать. При необходимости ее можно разбавить ксилолом, но не более чем на 5% от общей массы состава. Инструменты для работы: кисть, валик. Актуален метод пневматического распыления. Покрытие создается толщиной в 2 — 3 слоя. В среднем расход на 1 м2 поверхности составляет 300 — 350 грамм. При условии, что толщина покрытия составляет 100 мкм. Межслойная сушка обязательна. Ее длительность — 2 часа. Окончательная сушка требует 4 часа. Полная полимеризация покрытия происходит в течение 72 часов при постоянной температуре не менее 20°С. В это время допускается спуск в водную среду. Техника безопасности Хранение продукции осуществляется в сухом месте, защищенном от внешних воздействий, удаленном от источников огня, недоступном для детей. Окрашивание производится только с применением средств индивидуальной защиты. Во время работ беречь глаза от попадания состава, избегать контакта с открытыми участками кожи. Эмаль внутрь не принимать, пары не вдыхать. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'черный', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '0.9'}"
Грунт-эмаль яхтная EXPRESSO RAL9016 белая 0.9 кг,"['790', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Цвет - белый. Вес упаковки — 0.9 кг. Однокомпонентная полиорганосиликатная композиция для окраски. Образует матовое покрытие, обладающее высокой прочностью, влагостойкостью, атмосферостойкостью, выдерживающее неоднократную очистку с применением моющих средств. Особенности применения Эмаль предназначена для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей (алюминий, цветной и черные металлы), пластика, древесины и минеральных оснований, эксплуатируемых в агрессивной промышленной среде. Можно работать при отрицательных температурах до -20°С. Технология нанесения Предварительная подготовка поверхности под покраску обязательна. С нее удаляются механические загрязнения, водорастворимые соли, жирные и масляные пятна, следы ржавчины. Снимается старое лакокрасочное покрытие, имеющее слабое сцепление с поверхностью. После этого необходимо провести обезжиривание с помощью ксилола. Эмаль перед использованием тщательно размешать. При необходимости ее можно разбавить ксилолом, но не более чем на 5% от общей массы состава. Инструменты для работы: кисть, валик. Актуален метод пневматического распыления. Покрытие создается толщиной в 2 — 3 слоя. В среднем расход на 1 м2 поверхности составляет 300 — 350 грамм. При условии, что толщина покрытия составляет 100 мкм. Межслойная сушка обязательна. Ее длительность — 2 часа. Окончательная сушка требует 4 часа. Полная полимеризация покрытия происходит в течение 72 часов при постоянной температуре не менее 20°С. В это время допускается спуск в водную среду. Техника безопасности Хранение продукции осуществляется в сухом месте, защищенном от внешних воздействий, удаленном от источников огня, недоступном для детей. Окрашивание производится только с применением средств индивидуальной защиты. Во время работ беречь глаза от попадания состава, избегать контакта с открытыми участками кожи. Эмаль внутрь не принимать, пары не вдыхать. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '0.9'}"
Грунт-эмаль яхтная EXPRESSO RAL8017 шоколадная 0.9 кг,"['790', '₽', '/шт']","Грунт-эмаль яхтная EXPRESSO. Цвет - шоколадный. Вес упаковки — 0.9 кг. Однокомпонентная полиорганосиликатная композиция для окраски. Образует матовое покрытие, обладающее высокой прочностью, влагостойкостью, атмосферостойкостью, выдерживающее неоднократную очистку с применением моющих средств. Особенности применения Эмаль предназначена для окраски судов ниже ватерлинии, а также для антикоррозийной защиты металлических поверхностей (алюминий, цветной и черные металлы), пластика, древесины и минеральных оснований, эксплуатируемых в агрессивной промышленной среде. Можно работать при отрицательных температурах до -20°С. Технология нанесения Предварительная подготовка поверхности под покраску обязательна. С нее удаляются механические загрязнения, водорастворимые соли, жирные и масляные пятна, следы ржавчины. Снимается старое лакокрасочное покрытие, имеющее слабое сцепление с поверхностью. После этого необходимо провести обезжиривание с помощью ксилола. Эмаль перед использованием тщательно размешать. При необходимости ее можно разбавить ксилолом, но не более чем на 5% от общей массы состава. Инструменты для работы: кисть, валик. Актуален метод пневматического распыления. Покрытие создается толщиной в 2 — 3 слоя. В среднем расход на 1 м2 поверхности составляет 300 — 350 грамм. При условии, что толщина покрытия составляет 100 мкм. Межслойная сушка обязательна. Ее длительность — 2 часа. Окончательная сушка требует 4 часа. Полная полимеризация покрытия происходит в течение 72 часов при постоянной температуре не менее 20°С. В это время допускается спуск в водную среду. Техника безопасности Хранение продукции осуществляется в сухом месте, защищенном от внешних воздействий, удаленном от источников огня, недоступном для детей. Окрашивание производится только с применением средств индивидуальной защиты. Во время работ беречь глаза от попадания состава, избегать контакта с открытыми участками кожи. Эмаль внутрь не принимать, пары не вдыхать. В экстренной ситуации обратиться за помощью к врачу.","{'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Область применения': 'для защиты и окраски цветных металлов\xa0/\xa0для защиты металла в агрессивной среде\xa0/\xa0для защиты бетонных поверхностей в агрессивной среде', 'Степень блеска поверхности': 'матовая', 'Тип поверхности': 'алюминий\xa0/\xa0дерево\xa0/\xa0пластик / ПВХ\xa0/\xa0минеральные поверхности\xa0/\xa0металл', 'Колеровка': 'готовый цвет', 'Готовность к применению': 'готов к применению', 'Бренд': 'EXPRESSO', 'Страна производителя': 'РОССИЯ', 'Цвет': 'шоколадный', 'Разбавитель (растворитель)': 'ксилол', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0безвоздушное', 'Время полного высыхания (ч)': '4', 'Расход (1 слой), (г/кв.м)': '300-350', 'Температура применения, (град. C)': 'от -20', 'Рекомендованное количество слоев покрытия': '2-3', 'Время высыхания между слоями (ч)': '2', 'Поверхность готова к нагрузке (ч)': '72', 'Фасовка, (кг)': '0.9'}"
